campana,zona,regional,localidad,clase_de_suelo,cultivo,rinde,antecesor_invernal_18_1,antecesor_estival_17_18,fecha_siembra,variedad,grupo_de_madurez,espaciamiento_cm,densidad,riego,napa,adversidad_1,dano_1,adversidad_2,dano_2
2017/18,4,V. Mackenna,G.LEVALLE,II,Soja 1°,32.84,Maíz,NA,2018-11-03,DM 4615 STS,IV,35,NA,NO,NO,Inundación,0,NA,0
2017/18,4,V. Mackenna,Vicuña Mackenna,II,Soja 1°,33,Maíz,NA,2018-11-01,DM 4615 STS,IV,42,NA,NO,SI,Sequía,0,NA,0
2017/18,4,V. Mackenna,Villa Valeria,II,Soja 1°,33,Maíz,NA,2018-11-25,NS 5258,V,52,NA,NO,NO,Sequía,0,NA,0
2017/18,4,V. Mackenna,G.LEVALLE,III,Soja 1°,33.16,Maíz,NA,2018-11-21,FN 4.35,IV,35,NA,NO,NO,0,0,NA,0
2017/18,4,V. Mackenna,Villa Valeria,0,Soja 1°,33.2,Maíz,NA,2018-11-11,DM 4615 STS,IV,35,NA,NO,NO,0,0,NA,0
2017/18,4,V. Mackenna,gral Soler,III,Soja 1°,34,cc,NA,2018-10-23,DM 40R16,IV,52,NA,NO,no,Sequía,0,NA,0
2017/18,4,V. Mackenna,Vicuña Mackenna,0,Soja 1°,34,Maíz,NA,2018-11-05,N 5009,V,52,NA,NO,NO,Sequía,0,NA,0
2017/18,4,V. Mackenna,Vicuña Mackenna,II,Soja 1°,34,CC,NA,2018-11-05,DM 4615 STS,IV,42,NA,NO,SI,Sequía,0,NA,0
2017/18,4,V. Mackenna,Buchardo,II,Soja 1°,35,Maíz,NA,2018-10-25,DM 3810,III,52,NA,NO,si,Granizo,0,NA,0
2017/18,4,V. Mackenna,Villa Valeria,II,Soja 1°,35,CC,NA,2018-11-10,NS 4309,IV,52,NA,NO,NO,Sequía,0,NA,0
2017/18,4,V. Mackenna,Villa Valeria,0,Soja 1°,35.34,Maíz,NA,2018-10-25,DM 4612,IV,35,NA,NO,NO,0,0,NA,0
2017/18,4,V. Mackenna,Huinca Renancó,III,Soja 1°,35.82,Soja,NA,2018-11-26,DM 4612,IV,52,NA,NO,NO,Sequía,0,NA,0
2017/18,4,V. Mackenna,Huinca Renancó,0,Soja 1°,36,Maíz,NA,2018-11-10,DM 4612,IV,42,NA,NO,NO,Sequía,0,NA,0
2017/18,4,V. Mackenna,Paunero,0,Soja 1°,36,Soja,NA,2018-11-02,DM 4612,IV,26,NA,NO,NO,Sequía,0,NA,0
2017/18,4,V. Mackenna,Vicuña Mackenna,II,Soja 1°,36,CC,NA,2018-11-03,DM 4615 STS,IV,42,NA,NO,SI,Sequía,0,NA,0
2017/18,4,V. Mackenna,Villa Valeria,II,Soja 1°,36,Soja,NA,2018-11-12,N 5009,V,52,NA,NO,NO,Sequía,0,NA,0
2017/18,4,V. Mackenna,Villa Valeria,0,Soja 1°,36.35,Maíz,NA,2018-10-17,N 5009,V,35,NA,NO,NO,0,0,NA,0
2017/18,4,V. Mackenna,Villa Valeria,0,Soja 1°,36.62,Maíz,NA,2018-10-24,DM 4915 IPRO,IV,35,NA,NO,NO,0,0,NA,0
2017/18,4,V. Mackenna,G.LEVALLE,III,Soja 1°,36.83,Maíz,NA,2018-11-07,DM 3810,III,35,NA,NO,NO,0,0,NA,0
2017/18,4,V. Mackenna,Villa Valeria,0,Soja 1°,36.85,Maíz,NA,2018-10-17,N 5019 IPRO,V,35,NA,NO,NO,0,0,NA,0
2017/18,4,V. Mackenna,gral Soler,III,Soja 1°,37,cc,NA,2018-10-22,DM 4612,IV,52,NA,NO,no,Sequía,0,NA,0
2017/18,4,V. Mackenna,gral Soler,III,Soja 1°,37,cc,NA,2018-10-20,DM 4612,IV,52,NA,NO,no,Sequía,0,NA,0
2017/18,4,V. Mackenna,Villa Valeria,II,Soja 1°,37,Maíz,NA,2018-11-16,N 5009,V,52,NA,NO,NO,Sequía,0,NA,0
2017/18,4,V. Mackenna,G.LEVALLE,II,Soja 1°,37.17,Maíz,NA,2018-11-11,FN 4.35,IV,35,NA,NO,NO,0,0,NA,0
2017/18,4,V. Mackenna,Villa Valeria,0,Soja 1°,37.3,Maíz,NA,2018-10-30,DM 4915 IPRO,IV,35,NA,NO,NO,0,0,NA,0
2017/18,4,V. Mackenna,Vicuña Mackenna,III,Soja 1°,38,CC,NA,2018-10-19,NS 4611 STS,IV,52,NA,NO,NO,0,0,NA,0
2017/18,4,V. Mackenna,Villa Valeria,0,Soja 1°,39,Maíz,NA,2018-11-15,sps 5x1,V,38,NA,NO,NO,Sequía,0,NA,0
2017/18,4,V. Mackenna,Villa Valeria,0,Soja 1°,39.95,Maíz,NA,2018-10-19,N 5009,V,35,NA,NO,NO,0,0,NA,0
2017/18,4,V. Mackenna,Vicuña Mackenna,II,Soja 1°,40,Soja,NA,2018-11-06,N 5009,V,52,NA,NO,No,0,0,NA,0
2017/18,4,V. Mackenna,Villa Valeria,II,Soja 1°,40,Soja,NA,2018-11-14,N 5009,V,52,NA,NO,NO,Sequía,0,NA,0
2017/18,4,V. Mackenna,Villa Valeria,0,Soja 1°,40.03,Maíz,NA,2018-11-01,DM 4612,IV,35,NA,NO,NO,0,0,NA,0
2017/18,4,V. Mackenna,Villa Valeria,0,Soja 1°,40.58,Maíz,NA,2018-10-22,N 5019 IPRO,V,35,NA,NO,NO,0,0,NA,0
2017/18,4,V. Mackenna,Villa Valeria,0,Soja 1°,40.71,Maíz,NA,2018-10-23,DM 4915 IPRO,IV,35,NA,NO,NO,0,0,NA,0
2017/18,4,V. Mackenna,gral Soler,III,Soja 1°,41.1,Soja,NA,2018-10-26,DM 4612,IV,52,NA,NO,no,Sequía,0,NA,0
2017/18,4,V. Mackenna,Villa Valeria,0,Soja 1°,41.22,Maíz,NA,2018-10-25,DM 4612,IV,35,NA,NO,NO,0,0,NA,0
2017/18,4,V. Mackenna,Villa Valeria,0,Soja 1°,41.27,Maíz,NA,2018-11-04,DM 4915 IPRO,IV,35,NA,NO,NO,0,0,NA,0
2017/18,4,V. Mackenna,Huinca Renancó,III,Soja 1°,41.4,Soja,NA,2018-10-20,DM 40R16,IV,52,NA,NO,NO,Sequía,0,NA,0
2017/18,4,V. Mackenna,gral Soler,III,Soja 1°,41.6,Soja,NA,2018-10-26,DM 40R16,IV,52,NA,NO,no,Sequía,0,NA,0
2017/18,4,V. Mackenna,Villa Valeria,0,Soja 1°,43.16,Maíz,NA,2018-10-16,DM 4612,IV,35,NA,NO,NO,0,0,NA,0
2017/18,4,V. Mackenna,Villa Valeria,0,Soja 1°,43.47,Maíz,NA,2018-10-20,DM 4915 IPRO,IV,35,NA,NO,NO,0,0,NA,0
2017/18,4,V. Mackenna,Villa Valeria,0,Soja 1°,43.87,Maíz,NA,2018-10-29,DM 53i53,V,35,NA,NO,NO,0,0,NA,0
2017/18,4,V. Mackenna,Villa Valeria,0,Soja 1°,44.64,Maíz,NA,2018-10-26,DM 4915 IPRO,IV,35,NA,NO,NO,0,0,NA,0
2017/18,4,V. Mackenna,Villa Valeria,0,Soja 1°,46.37,Maíz,NA,2018-10-23,N 5009,V,35,NA,NO,NO,0,0,NA,0
2017/18,4,V. Mackenna,Villa Valeria,0,Soja 1°,46.53,Maíz,NA,2018-11-09,AW 4326 IPRO,IV,35,NA,NO,NO,0,0,NA,0
2017/18,4,V. Mackenna,Villa Valeria,0,Soja 1°,54.67,Maíz,NA,2018-10-23,DM 4612,IV,35,NA,NO,NO,0,0,NA,0
2017/18,3,Villa Maria,Arroyo Algodón,VI,Soja 2°,11.2,Otros,NA,2018-12-10,NA 4990,IV,42,NA,NO,SI,Sequía,0,NA,0
2017/18,3,Villa Maria,Arroyo Algodón,VI,Soja 2°,11.7,Trigo,NA,2018-12-12,NA 4990,IV,42,NA,NO,SI,Sequía,0,NA,0
2017/18,3,Villa Maria,ARROYO ALGODÓN,Mezcla,Soja 2°,12,Trigo,NA,2018-12-26,CZ 4505,IV,42,NA,NO,A veces,Sequía,0,NA,0
2017/18,3,Villa Maria,ORDOÑEZ,II,Soja 2°,12,Trigo,NA,2018-12-15,AW 4736 IPRO,IV,42,NA,NO,A veces,Sequía,0,NA,0
2017/18,3,Villa Maria,Villa Maria,VI,Soja 2°,12,Trigo,NA,2018-12-10,N 5009,V,52,NA,NO,SI,Sequía,0,NA,0
2017/18,3,Villa Maria,LOS ZORROS,Mezcla,Soja 1°,15,Maíz,NA,2018-11-19,59MS01 IPRO,V,42,NA,NO,A veces,Sequía,0,NA,0
2017/18,3,Villa Maria,Santa Rosa,IV,Soja 1°,15.8,Maíz,NA,2018-11-02,DM 4612,IV,42,NA,NO,SI,Sequía,0,NA,0
2017/18,3,Villa Maria,MORRISON,IV,Soja 2°,16,Trigo,NA,2018-12-22,NA 4619i,IV,42,NA,NO,SI,Sequía,0,NA,0
2017/18,3,Villa Maria,ORDOÑEZ,II,Soja 2°,16,Trigo,NA,2018-10-12,AW 4326 IPRO,IV,42,NA,NO,A veces,Sequía,0,NA,0
2017/18,3,Villa Maria,Arroyo Algodón,VI,Soja 1°,16.1,Sorgo,NA,2018-12-05,SYN 5x1,V,52,NA,NO,SI,Sequía,0,NA,0
2017/18,3,Villa Maria,Arroyo Algodón,Mezcla,Soja 1°,16.8,Maíz,NA,2018-11-09,NA 4990,IV,52,NA,NO,SI,Sequía,0,NA,0
2017/18,3,Villa Maria,ORDOÑEZ,II,Soja 2°,17,Trigo,NA,2018-10-05,DM 4612,IV,42,NA,NO,A veces,Sequía,0,NA,0
2017/18,3,Villa Maria,ANA ZUMARAN,Mezcla,Soja 1°,18,Maíz,NA,2018-11-09,BIO 5.4,V,42,NA,NO,SI,Sequía,0,NA,0
2017/18,3,Villa Maria,Arroyo Cabral,IV,Soja 1°,18,Sorgo,NA,2018-11-10,N 5009,V,52,NA,NO,SI,Sequía,0,NA,0
2017/18,3,Villa Maria,LOS ZORROS,Mezcla,Soja 1°,18,Maíz,NA,2018-11-17,CZ 4505,IV,42,NA,NO,A veces,Sequía,0,NA,0
2017/18,3,Villa Maria,Luca,III,Soja 2°,20,Trigo,NA,2018-12-10,N 5009,V,52,NA,NO,SI,Sequía,0,NA,0
2017/18,3,Villa Maria,VILLA NUEVA,III,Soja 1°,20,Maíz,NA,2018-10-11,DM 46i17,IV,42,NA,NO,SI,Sequía,0,NA,0
2017/18,3,Villa Maria,Arroyo Algodón,Mezcla,Soja 1°,20.3,Maíz,NA,2018-11-13,NS 5258,V,52,NA,NO,SI,Sequía,0,NA,0
2017/18,3,Villa Maria,Arroyo Algodón,Mezcla,Soja 1°,21.1,Maíz,NA,2018-11-15,N 4619,IV,52,NA,NO,SI,Sequía,0,NA,0
2017/18,3,Villa Maria,ANA ZUMARAN,Mezcla,Soja 1°,22,Maíz,NA,2018-11-07,BIO 4.91,IV,42,NA,NO,A veces,Sequía,0,NA,0
2017/18,3,Villa Maria,CARRILOBO,IV,Soja 2°,22,Trigo,NA,2018-12-18,N 5009,V,42,NA,NO,SI,Sequía,0,NA,0
2017/18,3,Villa Maria,MORRISON,IV,Soja 1°,22,Maíz,NA,2018-11-16,NA 4619i,IV,42,NA,NO,SI,Sequía,0,NA,0
2017/18,3,Villa Maria,SANABRIA,IV,Soja 1°,22,Maíz,NA,2018-11-15,DM 46i17,IV,42,NA,NO,SI,Sequía,0,NA,0
2017/18,3,Villa Maria,CINTRA,Mezcla,Soja 1°,24,Maíz,NA,2018-11-01,LDC 5.3,V,42,NA,NO,SI,Sequía,0,NA,0
2017/18,3,Villa Maria,Arroyo Cabral,III,Soja 1°,28,Maíz,NA,2018-11-15,SYN 4x4,IV,52,NA,NO,SI,Sequía,0,NA,0
2017/18,3,Villa Maria,LA PLAYOSA,III,Soja 1°,28,Maíz,NA,2018-11-15,CZ 4306,IV,42,NA,NO,A veces,Sequía,0,NA,0
2017/18,3,Villa Maria,MORRISON,IV,Soja 1°,28,Maíz,NA,2018-11-16,NA 4613,IV,42,NA,NO,SI,Sequía,0,NA,0
2017/18,3,Villa Maria,SAN ANTONIO DE LITIN,IV,Soja 2°,28,Trigo,NA,2018-12-18,DM 4612,IV,38,NA,NO,SI,Sequía,0,NA,0
2017/18,3,Villa Maria,CARRILOBO,IV,Soja 1°,35,Maíz,NA,2018-10-11,NA 4619i,IV,42,NA,NO,SI,Sequía,0,NA,0
2017/18,3,Villa Maria,SAN ANTONIO DE LITIN,Mezcla,Soja 1°,38,Maíz,NA,2018-10-11,DM 4612,IV,38,NA,NO,SI,Sequía,0,NA,0
2017/18,3,Villa Maria,ORDOÑEZ,II,Soja 1°,40,Maíz,NA,2018-10-20,DM 40R16,IV,42,NA,NO,A veces,0,0,NA,0
2017/18,3,Villa Maria,ORDOÑEZ,II,Soja 1°,41,Maíz,NA,2018-10-25,DM 4612,IV,42,NA,NO,A veces,0,0,NA,0
2017/18,3,Villa Maria,ORDOÑEZ,II,Soja 1°,43,Maíz,NA,2018-10-15,DM 46I17,IV,42,NA,NO,A veces,0,0,NA,0
2017/18,3,Villa Maria,IDIAZABAL,II,Soja 1°,46,Maíz,NA,2018-11-15,NA 4619i,IV,52,NA,NO,SI,Sequía,0,NA,0
2017/18,3,Villa Maria,IDIAZABAL,II,Soja 1°,48,Maíz,NA,2018-10-11,NA 4619i,IV,42,NA,NO,SI,Sequía,0,NA,0
2019/20,1,Monte Cristo,Diego de Rojas,-,Soja 2°,29,Centeno,Maíz Temprano,2018-11-26,DM 52R19,V,42,TRUE,No,Con influencia,sin adversidad,0,Sin adversidad,0
2019/20,1,Monte Cristo,Diego de Rojas,-,Soja 2°,35,Centeno,Maíz Temprano,2018-11-28,DM 52R19,V,42,TRUE,No,Con influencia,sin adversidad,0,Sin adversidad,0
2019/20,1,Monte Cristo,Diego de Rojas,-,Soja 2°,47,Trigo,Soja 1°,2018-11-28,DM 52R19,V,42,TRUE,No,Con influencia,sin adversidad,0,Sin adversidad,0
2019/20,1,Monte Cristo,Diego de Rojas,-,Soja 2°,35,Centeno,Maíz Temprano,2018-11-28,DM 52R19,V,42,TRUE,No,Con influencia,sin adversidad,0,Sin adversidad,0
2019/20,1,Monte Cristo,Diego de Rojas,-,Soja 1°,30,-,Maíz Temprano,2018-11-28,DM 52R19,V,42,TRUE,No,Con influencia,sin adversidad,0,Sin adversidad,0
2019/20,1,Monte Cristo,Riosegundo,-,Soja 1°,29.47,Barbecho,Maíz Temprano,2018-11-25,60MS01,VI,42,TRUE,No,Sin influencia,sin adversidad,0,Sin adversidad,0
2019/20,1,Monte Cristo,Riosegundo,-,Soja 1°,45.22,Barbecho,Maíz Temprano,2018-11-15,N 4619,IV,42,TRUE,No,Sin influencia,sin adversidad,0,Sin adversidad,0
2019/20,1,Monte Cristo,Riosegundo,-,Soja 1°,41.65,Barbecho,Maíz Temprano,2018-11-17,N 4619,IV,42,TRUE,No,Sin influencia,sin adversidad,0,Sin adversidad,0
2019/20,1,Monte Cristo,Riosegundo,-,Soja 1°,37.1,Barbecho,Soja 1°,2018-12-05,LDC 5.3,V,52,TRUE,No,Sin influencia,sin adversidad,0,Sin adversidad,0
2019/20,1,Monte Cristo,Rio Primero,III,Soja 1°,50.45,Barbecho,Maíz Temprano,2018-11-20,K 6000,V,35,TRUE,No,Sin influencia,sin adversidad,0,Sin adversidad,0
2019/20,1,Monte Cristo,Rio Primero,III,Soja 1°,47.65,Barbecho,Maíz Temprano,2018-11-18,K 5102,V,35,TRUE,No,Sin influencia,sin adversidad,0,Sin adversidad,0
2019/20,1,Monte Cristo,Rio Primero,III,Soja 2°,34,Trigo,-,2019-01-10,DM 5010,V,35,TRUE,Si,Sin influencia,sin adversidad,0,Sin adversidad,0
2019/20,1,Monte Cristo,Rio Primero,III,Soja 2°,41.23,Trigo,-,2018-12-15,K 5102,V,35,TRUE,Si,Sin influencia,sin adversidad,0,Sin adversidad,0
2019/20,1,Monte Cristo,Rio Primero,III,Soja 2°,41,Trigo,-,2018-12-14,K 6000,VI,35,TRUE,No,Sin influencia,sin adversidad,0,Sin adversidad,0
2019/20,1,Monte Cristo,Rio Primero,III,Soja 2°,40.5,Trigo,-,2018-12-16,K 6000,VI,35,TRUE,No,Sin influencia,sin adversidad,0,Sin adversidad,0
2019/20,1,Monte Cristo,Rio Primero,IV,Soja 2°,37,Trigo,-,2018-12-17,K 5102,V,35,TRUE,No,Sin influencia,sin adversidad,0,Sin adversidad,0
2019/20,1,Monte Cristo,Marull,-,Soja 2°,44,Trigo,Soja 1°,2018-12-06,DM 50R18,V,35,TRUE,No,Sin influencia,sin adversidad,0,Sin adversidad,0
2019/20,1,Monte Cristo,Marull,-,Soja 1°,47,Barbecho,Maíz Temprano,2018-12-06,DM 53I53,V,52,TRUE,No,Sin influencia,sin adversidad,0,Sin adversidad,0
2019/20,1,Monte Cristo,Marull,-,Soja 2°,34,Trigo,Maíz Temprano,2018-12-12,DM 53I53,V,35,TRUE,No,Sin influencia,sin adversidad,0,Sin adversidad,0
2019/20,1,Monte Cristo,Marull,-,Soja 2°,32,Trigo,Soja 1°,2018-12-06,DM 5351,V,35,TRUE,No,Sin influencia,sin adversidad,0,Sin adversidad,0
2019/20,1,Monte Cristo,Arroyito,-,Soja 2°,27,Trigo,Soja 1°,2018-11-20,DM 5351,V,35,TRUE,No,Sin influencia,sin adversidad,0,Sin adversidad,0
2019/20,1,Monte Cristo,Sacanta,-,Soja 1°,35,-,Maíz Temprano,2018-11-20,DM 53I53,V,35,TRUE,No,Sin influencia,Granizo,0,Sin adversidad,0
2019/20,1,Monte Cristo,Sacanta,-,Soja 1°,45,-,Maíz Temprano,2018-12-12,DM 5958,IV,35,TRUE,No,Sin influencia,sin adversidad,0,Sin adversidad,0
2019/20,1,Monte Cristo,Piquillin,III,Soja 2°,30.6,Trigo,Soja 1°,2018-12-06,NS 5009,V,52,TRUE,No,Sin influencia,sin adversidad,0,Sin adversidad,0
2019/20,1,Monte Cristo,Piquillin,III,Soja 1°,37.2,Barbecho,Soja 1°,2018-12-03,DM 53I53,V,52,TRUE,No,Sin influencia,sin adversidad,0,Sin adversidad,0
2019/20,1,Monte Cristo,Piquillin,III,Soja 2°,35.44,Trigo,Soja 1°,2018-12-01,DM 53I53,V,52,TRUE,No,Sin influencia,sin adversidad,0,Sin adversidad,0
2019/20,1,Monte Cristo,Piquillin,III,Soja 1°,42.54,Barbecho,Maíz Temprano,2018-11-16,DM 53I53,V,52,NA,No,Sin influencia,sin adversidad,0,Sin adversidad,0
2019/20,1,Monte Cristo,Piquillin,III,Soja 1°,41.51,Barbecho,Maíz Temprano,2018-11-18,DM 4915,IV,52,NA,No,Sin influencia,sin adversidad,0,Sin adversidad,0
2019/20,1,Monte Cristo,Toledo,III,Soja 1°,37.74,Barbecho,Maíz Temprano,2018-11-27,DM 53I53,V,52,NA,No,Sin influencia,sin adversidad,0,Sin adversidad,0
2019/20,1,Monte Cristo,Monte Cristo,III,Soja 1°,40.31,Barbecho,Soja 1°,2018-11-19,DM 4915,IV,52,NA,No,Sin influencia,sin adversidad,0,Sin adversidad,0
2019/20,1,Monte Cristo,Monte Cristo,III,Soja 1°,38.99,Barbecho,Maíz Temprano,2018-11-06,DM 4915,IV,52,NA,No,Sin influencia,sin adversidad,0,Sin adversidad,0
2019/20,1,Monte Cristo,Santa Rosa de Rio 1°,IV,Soja 1°,38.67,Barbecho,Maíz Temprano,2018-12-02,DM 53I53,V,52,NA,No,Sin influencia,sin adversidad,0,Sin adversidad,0
2019/20,1,Monte Cristo,Las Arias,IV,Soja 1°,40.5,Barbecho,Maíz Temprano,2018-12-16,DM 60I62,VI,52,NA,No,Sin influencia,sin adversidad,0,Sin adversidad,0
2019/20,1,Monte Cristo,Monte Cristo,III,Soja 1°,45.09,-,Maíz Temprano,2018-11-17,LDC 5.3,V,52,TRUE,No,Sin influencia,sin adversidad,0,Sin adversidad,0
2019/20,1,Monte Cristo,Monte Cristo,III,Soja 1°,26.21,-,Soja 1°,2018-12-07,LDC 5.9,V,52,TRUE,No,Sin influencia,sin adversidad,0,Sin adversidad,0
2019/20,1,Monte Cristo,Monte Cristo,III,Soja 1°,18.79,-,Maíz Temprano,2018-12-07,LDC 5.9,V,52,TRUE,No,Sin influencia,sin adversidad,0,Sin adversidad,0
2019/20,1,Monte Cristo,Monte Cristo,III,Soja 1°,16.49,-,Soja 1°,2018-12-07,LDC 5.9,V,52,TRUE,No,Sin influencia,sin adversidad,0,Sin adversidad,0
2019/20,1,Monte Cristo,Monte Cristo,III,Soja 1°,29.45,-,Maíz Temprano,2018-11-28,LDC 5.3,V,52,TRUE,No,Sin influencia,sin adversidad,0,Sin adversidad,0
2019/20,1,Monte Cristo,Monte Cristo,III,Soja 1°,25.96,-,Soja 1°,2018-12-06,LDC 5.3,V,52,TRUE,No,Sin influencia,sin adversidad,0,Sin adversidad,0
2019/20,1,Monte Cristo,Monte Cristo,III,Soja 1°,35.96,-,Soja 1°,2018-11-26,LDC 5.3,V,52,TRUE,No,Sin influencia,sin adversidad,0,Sin adversidad,0
2019/20,1,Monte Cristo,Monte Cristo,III,Soja 1°,42.08,-,Otro,2018-11-27,LDC 5.3,V,52,TRUE,No,Sin influencia,sin adversidad,0,Sin adversidad,0
2019/20,1,Monte Cristo,Monte Cristo,III,Soja 1°,33.87,-,Soja 1°,2018-11-27,LDC 5.3,V,52,TRUE,No,Sin influencia,sin adversidad,0,Sin adversidad,0
2019/20,1,Monte Cristo,Monte Cristo,III,Soja 1°,41.53,-,Soja 1°,2018-11-28,LDC 5.3,V,52,TRUE,No,Sin influencia,sin adversidad,0,Sin adversidad,0
2019/20,1,Monte Cristo,Monte Cristo,III,Soja 1°,31.23,-,Otro,2018-12-06,LDC 5.3,V,52,TRUE,No,Sin influencia,sin adversidad,0,Sin adversidad,0
2019/20,1,Monte Cristo,Monte Cristo,III,Soja 1°,32.35,-,Otro,2018-12-06,LDC 5.3,V,52,TRUE,No,Sin influencia,sin adversidad,0,Sin adversidad,0
2019/20,1,Monte Cristo,Monte Cristo,III,Soja 1°,30.59,-,Otro,2018-12-06,LDC 5.3,V,52,TRUE,No,Sin influencia,sin adversidad,0,Sin adversidad,0
2019/20,1,Monte Cristo,Monte Cristo,III,Soja 1°,47.51,-,Maíz Temprano,2018-12-06,LDC 5.3,V,52,TRUE,No,Sin influencia,sin adversidad,0,Sin adversidad,0
2019/20,1,Monte Cristo,Monte Cristo,III,Soja 1°,48.71,-,Maíz Temprano,2018-11-17,LDC 5.3,V,52,TRUE,No,Sin influencia,sin adversidad,0,Sin adversidad,0
2019/20,1,Monte Cristo,Monte Cristo,III,Soja 1°,51.24,-,Maíz Temprano,2018-11-17,LDC 5.3,V,52,TRUE,No,Sin influencia,sin adversidad,0,Sin adversidad,0
2019/20,1,Monte Cristo,Monte Cristo,III,Soja 1°,46.99,-,Maíz Temprano,2018-11-18,LDC 5.3,V,52,TRUE,No,Sin influencia,sin adversidad,0,Sin adversidad,0
2019/20,1,Monte Cristo,Monte Cristo,III,Soja 1°,34.28,-,Soja 1°,2018-11-19,LDC 5.3,V,52,TRUE,No,Sin influencia,sin adversidad,0,Sin adversidad,0
2019/20,1,Monte Cristo,Monte Cristo,III,Soja 1°,42.9,-,Soja 1°,2018-11-19,LDC 5.3,V,52,TRUE,No,Sin influencia,sin adversidad,0,Sin adversidad,0
2019/20,1,Monte Cristo,Monte Cristo,III,Soja 1°,43.79,-,Soja 1°,2018-11-19,LDC 5.3,V,52,TRUE,No,Sin influencia,sin adversidad,0,Sin adversidad,0
2019/20,1,Monte Cristo,Monte Cristo,III,Soja 1°,57.71,-,Soja 1°,2018-11-20,LDC 5.3,V,52,TRUE,No,Sin influencia,sin adversidad,0,Sin adversidad,0
2019/20,1,Monte Cristo,Monte Cristo,III,Soja 1°,36.58,-,Soja 1°,2018-11-20,LDC 5.3,V,52,TRUE,No,Sin influencia,sin adversidad,0,Sin adversidad,0
2019/20,1,Monte Cristo,Monte Cristo,III,Soja 1°,47.67,-,Maíz Temprano,2018-11-16,LDC 5.3,V,52,TRUE,No,Sin influencia,sin adversidad,0,Sin adversidad,0
2019/20,1,Monte Cristo,Monte Cristo,III,Soja 1°,44.39,-,Maíz Temprano,2018-12-22,LDC 5.3,V,52,TRUE,No,Sin influencia,sin adversidad,0,Sin adversidad,0
2019/20,1,Monte Cristo,Monte Cristo,III,Soja 1°,46.75,-,Maíz Temprano,2018-11-16,LDC 5.3,V,52,TRUE,No,Sin influencia,sin adversidad,0,Sin adversidad,0
2019/20,1,Monte Cristo,Monte Cristo,III,Soja 1°,47.01,-,Maíz Temprano,2018-11-16,LDC 5.3,V,52,TRUE,No,Sin influencia,sin adversidad,0,Sin adversidad,0
2019/20,1,Monte Cristo,Monte Cristo,III,Soja 1°,37.88,-,Maíz Temprano,2018-11-15,LDC 5.3,V,52,TRUE,No,Sin influencia,sin adversidad,0,Sin adversidad,0
2019/20,1,Monte Cristo,Monte Cristo,III,Soja 1°,37.64,-,Maíz Temprano,2018-11-16,LDC 5.3,V,52,TRUE,No,Sin influencia,sin adversidad,0,Sin adversidad,0
2019/20,1,Monte Cristo,Monte Cristo,-,Soja 1°,49.976,CS Graminea,Maíz Temprano,2018-11-11,DM 49r19,V,52,TRUE,Si,Sin influencia,sin adversidad,0,Sin adversidad,0
2019/20,1,Monte Cristo,Monte Cristo,-,Soja 1°,41.7193548387097,CS Graminea,Maíz Temprano,2018-11-11,DM 52R19,V,42,TRUE,Si,Sin influencia,sin adversidad,0,Sin adversidad,0
2019/20,1,Monte Cristo,Monte Cristo,-,Soja 1°,36.664,CS Leguminosa,Maíz Temprano,2018-11-28,DM 55r20,V,52,TRUE,No,Sin influencia,sin adversidad,0,Sin adversidad,0
2019/20,1,Monte Cristo,Monte Cristo,-,Soja 1°,31.28,CS Leguminosa,Maíz Temprano,2018-11-28,DM 53i53,V,52,TRUE,No,Sin influencia,sin adversidad,0,Sin adversidad,0
2019/20,1,Monte Cristo,Monte Cristo,-,Soja 2°,35.6,Centeno,Otro,2018-12-26,DM 53i53,V,42,TRUE,No,Sin influencia,sin adversidad,0,Sin adversidad,0
2019/20,1,Monte Cristo,Monte Cristo,-,Soja 2°,49.0848167539267,Centeno,Soja 1°,2018-11-26,DM 53I53,V,42,TRUE,No,Sin influencia,sin adversidad,0,Sin adversidad,0
2019/20,1,Monte Cristo,Piquillin,-,Soja 1°,27.3538461538462,CS Graminea,Maíz Temprano,2018-11-24,Inta,IV,42,TRUE,No,Sin influencia,sin adversidad,0,Sin adversidad,0
2019/20,1,Monte Cristo,Piquillin,-,Soja 1°,44.4341463414634,CS Graminea,Maíz Temprano,2018-11-24,DM 60I62,VI,42,TRUE,No,Sin influencia,sin adversidad,0,Sin adversidad,0
2019/20,1,Monte Cristo,Capilla de los Remedios,-,Soja 1°,33.3875,CS Graminea,Maíz Temprano,2018-11-16,LDC 5.3,V,52,TRUE,No,Sin influencia,sin adversidad,0,Sin adversidad,0
2019/20,1,Monte Cristo,Monte Cristo,-,Soja 1°,41.5557894736842,CS Leguminosa,Maíz Temprano,2018-11-28,DM 62R63,VI,42,TRUE,No,Sin influencia,sin adversidad,0,Sin adversidad,0
2019/20,1,Monte Cristo,Capilla de los Remedios,-,Soja 1°,38.2805970149254,CS Graminea,Maíz Temprano,2018-12-06,60MS01,VI,52,TRUE,No,Sin influencia,sin adversidad,0,Sin adversidad,0
2019/20,1,Monte Cristo,Capilla de los Remedios,-,Soja 1°,30.6916666666667,CS Graminea,Maíz Temprano,2018-12-06,DM 60I62,VI,42,TRUE,No,Sin influencia,sin adversidad,0,Sin adversidad,0
